"name","address","city","state","country","zip","phone","lat","lng","region","types","hours","website","notes","google_place_id","source","verified","active"
"Santiagos Collectibles","148 East Olive Avenue","Fresno","CA","US","93728","+15595129548","36.7574848","-119.8097991","","{Collectibles}","","https://www.manta.com/c/mw2y2cx/santiago-s-collectibles","OSM node/13692209740 | facebook: https://facebook.com/mantacom | enriched:yes","","osm","false","true"
"SimplyUnlucky Game Shop","2307 Oakdale Road, Suite #703","Modesto","CA","US","95355","+1-209-408-0785","37.6745962","-120.9587721","","{Games}","Th-Mo 10:00-18:00; Tu 10:00-20:00","https://www.simplyunlucky.com/","OSM node/11251863765 | email: support@simplyunlucky.com | facebook: https://www.facebook.com/simplyunluckytv | instagram: https://www.instagram.com/simplyunluckytv | enriched:yes","","osm","false","true"
"Spellbound","11300 Magnolia Blvd, Suite 7","North Hollywood","CA","US","91601","+1 818 824 3034","34.1646312","-118.3777628","","{Games}","Mo-Th 15:00-23:00, Fr-Su 12:00-24:00","https://larpandgames.com/","OSM node/13682903170 | facebook: https://www.facebook.com/TheWizardWanders | enriched:yes","","osm","false","true"
"TC's Rockets","5155 Waring Road","San Diego","CA","US","92120","+1-619-713-0078","32.7911819","-117.080887","","{Comics}","","https://tcsrockets.com/","OSM node/11247917474 | email: tcsrockets@gmail.com | facebook: https://www.facebook.com/tcsrockets15 | instagram: https://www.instagram.com/tcsrockets | ebay: https://www.ebay.com/str/TCs-Rockets | tcgplayer: https://tcsrockets.tcgplayerpro.com | enriched:yes","","osm","false","true"
"TEAMMATES SPORTS CARDS","4705 MANZANITA AVE","CARMICHAEL","CA","US","95608","(916) 488-2303","","","","{Sports,TCG}","","https://teammates-sports-cards-and-collectibles.com-place.com/","enriched:yes","","directory_list","false","true"
"TEAMMATES SPORTS CARDS AND COLLECTIBLES","2900 STANDIFORD AVE, SUITE 12A","MODESTO","CA","US","95350","(209) 238-9660","","","","{Sports,TCG,Collectibles}","","https://www.chamberofcommerce.com/business-directory/california/modesto/collectibles-store/2008164345-teammates-sports-cards-and-collectibles","enriched:yes","","directory_list","false","true"
"THE CARD BAR","6071 N FIGARDEN DR","FRESNO","CA","US","93722","(559) 304-7757","","","","{TCG}","","www.bulldogsportscards.com","instagram: https://instagram.com/bulldogsportscards | enriched:yes","","directory_list","false","true"
"THREE J'S SPORTS CARDS","2424 WEST BALL ROAD, SUITE F","ANAHEIM","CA","US","92804","(714) 758-3803","","","","{Sports,TCG}","","https://www.team3j.com/","email: three-j@sbcglobal.net | facebook: https://www.facebook.com/Three-Js-Sports-Cards-113523372015699 | instagram: https://www.instagram.com/team3j | enriched:yes","","directory_list","false","true"
"TRADER J'S CARDS & COMICS","7293VILLAGE PARKWAY","DUBLIN","CA","US","94568","(925) 828-6804","","","","{Comics,TCG}","","https://www.loc8nearme.com/california/dublin/trader-js-cards-and-comics/5067565/","email: lodash@4.17.21, in-view@0.6.1 | facebook: https://www.facebook.com/Loc8NearMe | enriched:yes","","directory_list","false","true"
"The Card Shoppe","3773 Willow Glen Drive, Suite 200B","El Cajon","CA","US","92019","+1-619-622-5536","32.7434716","-116.9280753","","{Games}","","https://stores.hallmark.com/ca/elcajon/elams-hallmark-shop-elcajon-ca-034765.html","OSM node/8855566611 | facebook: https://www.facebook.com/HALLMARK | instagram: https://www.instagram.com/hallmark | enriched:yes","","osm","false","true"
"The Comic Hunter","183 Queen St","Charlottetown","CA","US","","902-566-2926","","","","{Comics}","","https://www.hobbynext.ca/stores/the-comic-hunter-charlottetown/","enriched:yes","","ddg_canada","false","true"
"The Game Fortress","1205 Grant Avenue","Novato","CA","US","94945","+1-415-895-1019","38.1079466","-122.5728423","","{Games}","Mo-Th 11:00-20:00; Fr 11:00-21:00; Sa 10:00-21:00; Su 10:00-18:00","https://www.thegamefortress.store/","OSM node/13075094358 | facebook: https://www.facebook.com/thegamefortressofficial | instagram: https://www.instagram.com/thegamefortressofficial | enriched:yes","","osm","false","true"
"The Realm Games & Comics","1033 East Imperial Highway, Suite Suite E3","Brea","CA","US","","+1 714 9908450","33.9141178","-117.8903416","","{Comics}","Mo-Fr 12:00-20:00; Sa 10:00-20:00; Su 12:00-18:00","http://therealmgames.com/","OSM node/9765990554 | enriched:yes","","osm","false","true"
"Top Deck Keep","10128 Indiana Ave","Riverside","CA","US","","(951) 977-9955","","","","{Cards}","","https://top-deck-keep.shoplightspeed.com/about/about-us/","facebook: https://www.facebook.com/topdeckkeep | instagram: https://www.instagram.com/topdeckkeep | enriched:yes","","ddg_targeted","false","true"
"Treasure Chest Collectibles","22706 Aspan Street, Suite 303","Lake Forest","CA","US","92630-1603","+1-949-215-3233","33.6323577","-117.7150394","","{Collectibles}","Th-Tu 14:00-22:00","https://treasurechestcollectibles.com/","OSM node/13373107175 | instagram: https://www.instagram.com/tcgtreasurechest | enriched:yes","","osm","false","true"
"Villains Collectibles","40396 Highway 41, Suite E","Oakhurst","CA","US","93644-9490","+1-559-641-5443","37.3340222","-119.6483904","","{Collectibles}","We-Th 11:00-18:30; Fr-Sa 11:00-19:00; Su 12:00-17:00","https://www.villainscollect.com","OSM node/13680773419 | email: villainscollectibles@gmail.com | facebook: https://www.facebook.com/villainscollectibles | instagram: https://www.instagram.com/villains.collectibles | ebay: https://www.ebay.com/str/villainscollectiblesllc | enriched:yes","","osm","false","true"
"WEBSTER SPORTSCARDS","3215 E TULARE ST","FRESNO","CA","US","93702","(559) 498-8494","","","","{Sports,TCG}","","https://www.sportscard-stores.com/store/164/fresno/websters-sports-cards","enriched:yes","","directory_list","false","true"
"WHATS ON SECOND SPORTSCARDS","221 SECOND AVENUE","SAN MATEO","CA","US","94401","(650) 344-8660","","","","{Sports,TCG}","","https://www.loc8nearme.com/california/san-mateo/whats-on-second-sports-cards/5077160/","email: lodash@4.17.21, in-view@0.6.1 | facebook: https://www.facebook.com/Loc8NearMe | enriched:yes","","directory_list","false","true"
"War Room Games","2510 East Sunset Road, Suite 3","Las Vegas","CA","US","89120","+1-702-685-6445","36.0724641","-115.1161897","","{Games}","Mo-Th 12:00-21:00; Fr-Sa 12:00-22:00; Su 10:00-18:00","https://www.warroomgameswrg.com/","OSM node/12585637773 | email: wrglvnv@gmail.com | facebook: https://www.facebook.com/warroomgameslv | instagram: https://www.instagram.com/warroomgameslv | tcgplayer: https://warroomgames.tcgplayerpro.com | enriched:yes","","osm","false","true"
"Adventurer's Quarter","5777 Olde Wadsworth Boulevard","Arvada","CO","US","80002","+1-720-550-6136","39.8015546","-105.0816585","","{Games}","Mo-Fr 11:00-21:00; Sa-Su 12:00-20:00","http://www.adventurersquarter.com/","OSM node/3606315667 | email: fancybox@3.5.7 | enriched:yes","","osm","false","true"
"Atomic Games","1921 Youngfield Street, Suite 206","Golden","CO","US","80401","+1-303-237-4509","39.7461975","-105.1442433","","{Games}","Mo-Su 14:00-22:00","https://www.vekn.net/forum/city-state-country-region-talk/74003-colorado-golden-atomic-games-west","OSM node/10792527699 | enriched:yes","","osm","false","true"
"Atomic Goblin Games","1515 Main Street, Suite 4","Longmont","CO","US","","+1 720-684-6074","40.1851782","-105.1030089","","{Games}","","https://www.atomicgoblingames.com/","OSM node/11173003007 | email: intl-segmenter@11.7.10, core-js-bundle@3.2.1, focus-within-polyfill@5.0.9 | facebook: https://www.facebook.com/AtomicGoblinGames | enriched:yes","","osm","false","true"
"BILL'S SPORTS, LLC","2335 S. BROADWAY","DENVER","CO","US","80210","(303) 733-4878","","","","{Sports}","","https://billssportscollectibles.com/","facebook: https://www.facebook.com/Bills.Sports.Collectibles | enriched:yes","","directory_list","false","true"
"Bill's Sports Collectibles","2335 South Broadway","Denver","CO","US","","303-733-4878","","","","{Sports,Collectibles}","","https://www.sportscard-stores.com/store/23/denver/bills-sports-collectibles","enriched:yes","","ddg_pass2","false","true"
"COURTSIDE COLLECTIBLES","4243 E 136TH AVE UNIT 318","THORNTON","CO","US","80602","(720) 350-4519","","","","{Collectibles}","","https://courtsidecollectibles.com/","facebook: https://www.facebook.com/courtsidecollectibles | instagram: https://instagram.com/courtsidecollectibles | enriched:yes","","directory_list","false","true"
"ColoradoSpringsGiftShop| Greeting & BirthdayCards","3578 Hartsel Dr Ste A","Colorado Springs","CO","US","","(719) 260-8850","","","","{TCG}","","https://stores.hallmark.com/co/coloradosprings/trudys-hallmark-shop-coloradosprings-co-066561.html","facebook: https://www.facebook.com/HALLMARK | instagram: https://www.instagram.com/hallmark | enriched:yes","","ddg_pass2","false","true"
"Colpar's Hobby Town USA","1915 South Havana Street","Aurora","CO","US","80014","+1-303-341-0414","39.6815924","-104.867302","","{Hobby}","Mo-Fr 10:00-19:30, Sa 10:00-18:00, Su 11:00-17:00","http://www.colpar.com/locations.html","OSM node/6104653827 | enriched:yes","","osm","false","true"
"Crit Castle","East Alameda Parkway","Aurora","CO","US","80017","+1-303-745-4140","39.7079657","-104.808547","","{Games}","","https://www.findglocal.com/US/Aurora/234770083293353/Crit-Castle","OSM node/10759502872 | facebook: https://www.facebook.com/CritCastleGames | enriched:yes","","osm","false","true"
"DALEZ KARDZ","4341 N ACADEMY BLVD","COLORADO SPRINGS","CO","US","80918","(719) 528-5959","","","","{Cards}","","https://dalezkardz.com/","enriched:yes","","directory_list","false","true"
"Diamond Valley Collectibles","700 Automation Drive, Suite C","Windsor","CO","US","80550","+1-970-966-8329","40.4718136","-104.8874975","","{Collectibles}","Mo,Fr,Sa 11:00-18:00; Tu-We 11:00-20:00; Th 11:00-20:30; Su 12:00-17:00","https://www.diamondvalleycollectibles.com/","OSM node/13699872408 | facebook: http://www.facebook.com/diamondvalleycollectibles | instagram: http://instagram.com/diamondvalleycollectibles | enriched:yes","","osm","false","true"
"Eclectic","200 West Grand Avenue, Suite 4","Grand Junction","CO","US","81501","+1-970-314-9972","39.0708952","-108.5730312","","{Collectibles}","Mo-Sa 11:00-20:00; Su 11:00-19:00","https://eclecticgj.company.site/","OSM node/10933241246 | email: eclecticgj@gmail.com, abuse@company.site | facebook: https://www.facebook.com/valleycardsandcollectibles | instagram: https://www.instagram.com/cotton_culture_cardboard | enriched:yes","","osm","false","true"
"Enchanted Realms Games & Gifts","3525 North Carefree Circle","Colorado Springs","CO","US","80917","+1 719 418 2187","38.8817883","-104.7556222","","{Games}","Tu 16:00-23:00; We-Th 11:00-23:00; Fr 14:00-00:00; Sa 00:00-06:00, 14:00-00:00; Su 00:00-02:00, 13:00-22:00","https://enchantedrealms.myshopify.com/","OSM node/12851342265 | email: wizard@enchantedrealmsgames.com | facebook: https://www.facebook.com/EnchantedRealmsGamesandGifts | instagram: https://www.instagram.com/enchantedrealmsgames | enriched:yes","","osm","false","true"
"Find a Dealer – DecisionTradingCards","","Denver","CO","US","","(303) 733-4878","","","","{TCG}","","https://www.decision2016tradingcards.com/pages/find-a-dealer","facebook: https://www.facebook.com/decision2016tradingcards | instagram: https://www.instagram.com/decision16cards | enriched:yes","","ddg_targeted","false","true"
"Gulf South Trading Card Co.","1 was here. Family owned tradingcard& memorabilia storeSign up for the latest news","Gulfport","CO","US","","228-206-0884","","","","{TCG}","","https://www.facebook.com/gulfsouthcards/","email: gulfsouthtradingcardco@gmail.com | facebook: https://www.facebook.com/gulfsouthcards | enriched:yes","","ddg_targeted","false","true"
"Heroes and Horrors","1215 Main Street, Suite B","Windsor","CO","US","80550","+1-970-833-5128","40.4784403","-104.9181473","","{Games}","","https://www.heroesandhorrorsgames.com/","OSM node/12959703305 | email: hnhgames@gmail.com | enriched:yes","","osm","false","true"
"Hidden Gemz","224 Front Street","Castle Rock","CO","US","80104-2607","+1-720-819-5228","39.3722187","-104.8573212","","{Collectibles}","Mo-Tu 12:00-20:00; We-Th 12:00-18:00; Fr 12:00-21:00; Sa 10:00-19:00; Su 10:00-17:00","https://www.hiddengemz.com/","OSM node/13566335003 | email: support@hiddengemz.com | facebook: https://www.facebook.com/tr | instagram: https://www.instagram.com/hiddengemzgames | tcgplayer: https://hiddengemzgames.tcgplayerpro.com | enriched:yes","","osm","false","true"
"IMPACT SPORTS CARDS","416 S 8TH ST","COLORADO SPRINGS","CO","US","80905","(719) 344-9973","","","","{Sports,TCG}","","WWW.IMPACTSPORTSCARDS.COM","facebook: https://www.facebook.com/impactsportscards | instagram: https://www.instagram.com/impactsportscards | enriched:yes","","directory_list","false","true"
"Inconceivable Toys & Games","5050 Factory Shops Boulevard, Suite 1025","Castle Rock","CO","US","80108","+1-720-466-2498","39.4173241","-104.8747568","","{Games}","Mo-Th 10:00-20:00 Fr 10:00-24:00 Sa 10:00-22:00 Su 11:00-18:00","https://www.inconceivabletoysandgamesco.com/","OSM node/11800622148 | email: inconceivabletoysandgames@gmail.com | facebook: https://facebook.com/103356342182269 | enriched:yes","","osm","false","true"
"MIKE'S STADIUM SPORTSCARDS","4032 S PARKER RD #4131","AURORA","CO","US","80014","(303) 699-9808","","","","{Sports,TCG}","","www.mikesstadiumsportscards.com","enriched:yes","","directory_list","false","true"
"Muse Comics + Games","1338 North Academy Boulevard","Colorado Springs","CO","US","80909","+1 719-573-7096","38.8526657","-104.758225","","{Comics}","Su-Tu 11:00-18:00, We-Th 11:00-19:00, Fr 11:00-22:00, Sa 11:00-19:00","https://www.musecomicscolorado.com/","OSM node/11965923274 | email: musecomicsco@gmail.com, %20musecomicsco@gmail.com | facebook: https://www.facebook.com/musecomicsco | enriched:yes","","osm","false","true"
"Ned's Mile High Magic and More","6719 West Colfax Avenue","Lakewood","CO","US","80214-1833","+1-303-233-4280","39.7416752","-105.0710784","","{MTG}","","https://monolithicdome.com/mile-hi-church-and-its-work-of-heart","OSM node/2467189681 | enriched:yes","","osm","false","true"
"Old Town Art and Framery","173 North College Avenue","Fort Collins","CO","US","","(970) 221-5105","","","","{Cards}","","https://oldtownartandframery.com/","email: amkryukov@gmail.com, agustinamingote@gmail.com, info@ndiscovered.com | facebook: https://www.facebook.com/1037070599478862 | instagram: https://www.instagram.com/oldtownartframery | enriched:yes","","ddg_pass2","false","true"
"PlayForge","2420 West Main Street, Suite 100","Littleton","CO","US","80120","+1-720-379-3379","39.6135813","-105.0164968","","{Games}","Mo-Th 11:00-19:00; Fr 11:00-20:00; Sa 10:00-18:00; Su 11:00-17:00","http://www.playforgegames.com/","OSM node/11691908321 | instagram: https://www.instagram.com/playforgegames | enriched:yes","","osm","false","true"
"Right Card, The","80524 contact@therightcard","Fort Collins","CO","US","","970-221-3030","","","","{TCG}","","https://www.visitftcollins.com/listing/right-card-the/140/","email: contact@therightcard.com, information@ftcollins.com | facebook: https://www.facebook.com/VisitFortCollins | instagram: https://www.instagram.com/visitftcollins | enriched:yes","","ddg_targeted","false","true"
"Rocky Mountain Sports Cards","2121 W Northern Ave","Pueblo","CO","US","","719-564-9618","","","","{Sports,TCG}","","https://www.sportscard-stores.com/store/1004/pueblo/rocky-mountain-sports-cards","enriched:yes","","ddg_pass2","false","true"
"Storyweaver Games","901 West Tomichi Avenue, Suite Unit 2","Gunnison","CO","US","81230","+1-970-648-0042","38.5437704","-106.9377509","","{Games}","Su 09:00-21:00; Mo,Th 11:00-21:00; Fr 11:00-23:00; Sa 09:00-23:00","https://storyweaver.games/","OSM node/12310485743 | email: info@storyweaver.games | instagram: https://www.instagram.com/storyweaver.games | enriched:yes","","osm","false","true"
"THE IRON LION","8003 N ACADEMY BLVD","COLORADO SPRINGS","CO","US","80920","(719) 424-7264","","","","{Cards}","","www.ironlioncollectibles.com","email: tilt.js@1.2.1, sbridges@theironlionvault.com | facebook: https://www.facebook.com/groups | instagram: https://www.instagram.com/ironlioncollectibles | ebay: https://www.ebay.com/str/ironlioncollectibles | enriched:yes","","directory_list","false","true"
