"name","address","city","state","country","zip","phone","email","facebook_url","instagram_url","website","x_url","discord","ebay_url","tcgplayer_url","types","hours","lat","lng","source","notes"
"Pastimes Comics and Games","233 Golf Mill Center","Niles","IL","US","60714","+1 847 470 9636","frey@shipyourdirectory.com","","","https://comicbookstores.co/comic-shop/united-states/illinois/niles-3/pastimes-comics-games/","","","","","Comics","Mo-Fr 12:00-22:00; Sa-Su 12:00-18:00","42.0492442","-87.8378884","osm","OSM node/13233617496"
"Collectible Corner","1520 East College Avenue, Suite O","Normal","IL","US","61761","+1-309-808-4673","lodash@4.17.21; in-view@0.6.1","https://www.facebook.com/collectiblecornercards","","https://www.loc8nearme.com/illinois/normal/collectible-corner/2998411/","","","","","Sports,MTG","","40.5111905","-88.958896","osm","OSM node/8403836925"
"The Item Shop","104 South Linden Street","Normal","IL","US","61761","+1-309-750-8100","intl-segmenter@11.7.10; core-js-bundle@3.2.1; focus-within-polyfill@5.0.9","http://www.facebook.com/theitemshopil","","https://www.theitemshopil.com/","","","","","Collectibles","Tu-Fr 10:00-18:00; Sa 10:00-17:00","40.5100222","-88.9820976","osm","OSM node/9796701857"
"Strictly R/C Hobbies","7713 West Lawrence Avenue","Norridge","IL","US","60706","+1-708-456-9100","","","","https://www.strictlyrchobbies.com/","","","","","Hobby","Tu-Fr 11:00-19:00; Sa 10:00-17:30; Su 12:00-17:30; Mo off","41.9666262","-87.8200482","osm","OSM node/7041825066"
"HEROES, INC","8919 W CERMACK ROAD","NORTH RIVERSIDE","IL","US","60546","(708) 442-1926","heroesnmor@aol.com","https://www.facebook.com/HeroesSportsCardsInc","","https://www.facebook.com/HeroesSportsCardsInc","","","","","Cards","","","","directory_list",""
"THE BASEBALL CARD KING #2","5205 W 95TH ST","OAK LAWN","IL","US","60453","(815) 609-7777","lodash@4.17.21; in-view@0.6.1","https://www.facebook.com/Loc8NearMe","","https://www.loc8nearme.com/illinois/oak-lawn/baseball-card-king/5074184/","","","","","Sports,TCG","","","","directory_list",""
"TGS Oswego","150 West Washington Street","Oswego","IL","US","60543","+1-630-636-7071","nick@tgstrades.com","https://www.facebook.com/TGSOswego","","https://tgstrades.crystalcommerce.com/","","","","","Games","Mo-Th 14:00-21:00, Fr-Sa 12:00-21:00, Su 12:00-20:00","41.6844111","-88.3542394","osm","OSM node/11057130496"
"C & J's Collectibles","317 North Mill Street","Pontiac","IL","US","61764-1823","+1-309-920-6986","tourism@pontiac.org","https://www.facebook.com/visitpontiacil","https://www.instagram.com/visitpontiacil","https://visitpontiac.org/business-directory/c-js-collectibles/","","","","","Collectibles","Fr 17:00-20:00; Sa-Su 11:00-19:00","40.8809709","-88.6300448","osm","OSM node/13374693376"
"Dragon's Den - Trading Card and Table Top Game Store","1033 West Main Street","Princeton","IL","US","42445","+1-270-601-0757","dragonsdengaming1033@gmail.com","http://www.facebook.com/2008","","https://www.dragonsdengaming.net","","","","","TCG","","37.1166967","-87.8966522","osm","OSM node/10198150009"
"Royal Hobby Shop","3920 E State StRockford","Rockford","IL","US","","815-399-1771","","https://www.facebook.com/tr","","https://miraclemilerockford.com/location/103/royal-hobby-shop","","","","","Collectibles","","","","ddg_pass2",""
"BASELINE SPORTS CARDS","1698 W WISE ROAD","SCHAUMBURG","IL","US","60193","(224) 520-8507","","https://www.facebook.com/baselinecards","https://www.instagram.com/baselinecards","www.baseline.cards","","","https://www.ebay.com/str/sportscardmidwest","","Sports,TCG","","","","directory_list",""
"THE SPORTS CARD ZONE","852 SHARP DRIVE UNIT I","SHOREWOOD","IL","US","60404","(815) 280-5841","","","","WWW.THESPORTZCARDZONE.COM","","","","","Sports,TCG","","","","directory_list",""
"Oakton Coins & Collectibles","4547 Oakton Street","Skokie","IL","US","60076","+1-224-563-5684","","https://www.facebook.com/oaktoncoins","https://www.instagram.com/oakton_coins","https://www.oaktoncoins.com","","","","","Collectibles","Mo-Fr 10:00-17:00; Sa-Su 12:00-17:00","42.026111","-87.742118","osm","OSM node/12381383909"
"217 Comics, Cards & Games","1820 East Stevenson Drive","Springfield","IL","US","62703","+1-217-572-0791","217ccg@gmail.com","https://www.facebook.com/tr","","https://www.217comics.com/","","","","","Comics","Mo-Tu 11:00-22:00; We 08:00-22:00; Th-Sa 11:00-22:00; Su 12:00-20:00","39.7571678","-89.6281126","osm","OSM node/10049608596"
"Die Hard Games","2761 South 6th Street","Springfield","IL","US","62703","+1-217-698-4343","intl-segmenter@11.7.10; core-js-bundle@3.2.1; focus-within-polyfill@5.0.9","https://www.facebook.com/DieHardGamesIL","https://www.instagram.com/wix","https://www.diehardgames.shop/","","","","","Games","Mo-Fr 12:00-21:30; Sa 12:00-22:00; Su 12:00-17:00","39.7657999","-89.650313","osm","OSM node/7182813427"
"Gamers HQ","34165 US 45","Third Lake","IL","US","60030","+1-847-986-6406","info@rpdlimo.com","https://facebook.com/RPDLIMO","https://instagram.com/rpdlimo359","http://www.gamershq.net","","","","","Games","","42.359349","-88.0008716","osm","OSM node/4589997130"
"Realms of Gaming","300 Edwardsville Road","Troy","IL","US","62294","+1-618-616-7245","amkryukov@gmail.com","https://www.facebook.com/realmsofgaming","","https://realmsofgaming.com/","","","","","Hobby","Mo-Su 14:00-20:00","38.7302586","-89.8883158","osm","OSM node/8941055033"
"Gopher Mafia Games","110 East University Avenue, Suite I","Urbana","IL","US","61801","+1-217-954-0029","gophermafia@gmail.com","https://www.facebook.com/WhereYouGoForGames","https://instagram.com/gopher_games","https://www.gophermafia.com/Site/","","","","","Games","Tu-Th 14:00-22:00; Fr 14:00-23:00; Sa 10:00-22:00; Su 12:00-20:00","40.1176288","-88.2072823","osm","OSM node/5836972951"
"JIM & STEVE'S SPORTSCARDS","2909 GRAND AVE","WAUKEGAN","IL","US","60085","(847) 244-1981","","","","WWW.JIMANDSTEVESCARDS.COM","","","","","Sports,TCG","","","","directory_list",""
"GriffoNest Games","124 Cass Street, Suite Suite 2","Woodstock","IL","US","60098","+1-815-880-5934","games@griffonest.com","https://www.facebook.com/GriffoNest","https://www.instagram.com/griffonest","https://griffonest.com/","","","","","Games","","42.3154026","-88.447957","osm","OSM node/13504454730"
"Titan Game & Hobby","2821 Washington Avenue","Bedford","IN","US","47421","+1-812-329-1112","lodash@4.17.21; in-view@0.6.1","https://www.facebook.com/TITANGAMEANDHOBBY","","https://www.loc8nearme.com/indiana/bedford/titan-game-and-hobby/7010510/","","","","","Hobby","Tu-We 12:00-18:00; Th 12:00-19:00; Fr 12:00-20:00; Sa 12:00-19:00; Su 12:00-17:00","38.8467946","-86.498272","osm","OSM node/10975523330"
"Common Room Games","223 South Pete Ellis Drive","Bloomington","IN","US","47408","+1-812-323-4263","store@commonroomgames.com","https://www.facebook.com/groups","","https://www.commonroomgames.com/","","","","","Games","","39.1662708","-86.494308","osm","OSM way/1044297834"
"The Game Preserve","2894 East 3rd Street, Suite 108","Bloomington","IN","US","47401","+1-812-332-6602","customercare@gamepreserve.com","http://www.facebook.com/2008","","https://www.gamepreserve.com/","","","","","Games","Mo-Sa 10:00-21:00; Su 12:00-18:00","39.1628086","-86.4960092","osm","OSM way/1043782931"
"HI5 CARDS AND COLLECTIBLES","223 S PETE ELLIS DR #19","BLOOMINGTON","IN","US","47408","(812) 287-8120","lodash@4.17.21; in-view@0.6.1","https://www.facebook.com/Loc8NearMe","","https://www.loc8nearme.com/indiana/bloomington/hi5-cards-and-collectibles/6880042/","","","","","TCG,Collectibles","","","","directory_list",""
"M & M SPORTSCARDS & COLLECTIBLES","3003 25TH ST","COLUMBUS","IN","US","47203","(812) 343-3352","mrb1954@aol.com","https://www.facebook.com/mmsportscards","","https://mandmsportscardsandcollectibles.com/","","","","","Sports,TCG,Collectibles","","","","directory_list",""
"GreetingCardStores|Evansville,IN- Manta.com","4440 Aspen Drive","Evansville","IN","US","","(812) 423-5627","","","","https://www.manta.com/mb_55_B63B37N1_5CF/greeting_cards/evansville_in","","","","","TCG","","","","ddg_targeted",""
"The Hobby Den","5432 E. Indiana St","Evansville","IN","US","","(812) 805-0058","support@hobbydencollectibles.com","https://www.facebook.com/The-Hobby-Den-105608401585983","","https://www.hobbydencollectibles.com/shop.htm","","","","","Collectibles","","","","ddg_pass2",""
"SPORT SPOT INC","1015 E COLISEUM BLVD, SPORT SPOT","FORT WAYNE","IN","US","46805","(260) 482-5877","sales@sportspotinc.com","https://www.facebook.com/sportspotinc","","https://sportspotinc.com/","","","","","Sports","","","","directory_list",""
"MICHIANA SPORTSCARDS","12980 ADAMS RD, A2","GRANGER","IN","US","46530","(574) 217-7410","michianasportscards@gmail.com","https://www.facebook.com/profile.php","https://www.instagram.com/Michiana_Sportscards","https://www.michianasportscards.com/","","","https://www.ebay.com/usr/michianasportscards","","Sports,TCG","","","","directory_list",""
"K&L CARDS","3100 MERIDIAN PARKE SUITE Z","GREEENWOOD","IN","US","46142","(317) 883-2240","","https://www.facebook.com/kanlcardsstore","","https://kandlcards.com/","","","","","TCG","","","","directory_list",""
"Trading Card Academy","1151 Stone Road, Suite 5","Harrison","IN","US","45030","+15137151278","","","","https://thetradingcardacademy.com","","","","","Pokemon,MTG,TCG","Mo-Th 16:00-22:00; Fr 16:00-24:00; Sa 12:00-24:00; Su 12:00-22:00","39.2573575","-84.7960519","osm","OSM node/10718247580"
"UNDERGROUND CASE BREAKS","206 MAIN ST SUITE 1A","HOBART","IN","US","46342","(219) 940-9247","","","","WWW.UNDERGROUNDCASEBREAKS.COM","","","","","Cards","","","","directory_list",""
"HOMETOWN HOBBIES","1119 4th Ave","Huntington","IN","US","","304-523-4263","lodash@4.17.21; in-view@0.6.1","https://www.facebook.com/Loc8NearMe","","https://www.loc8nearme.com/west-virginia/huntington/hometown-hobbies/2878160/","","","","","Cards","","","","ddg_pass2",""
"Elf 'N Moon Gaming & Hobby","1354 Shelby Street, Suite A","Indianapolis","IN","US","46203","+1 317-600-3313","elfnmoon@protonmail.com","","http://instagram.com/_elfnmoon_","https://www.elfnmoon.com","","","","","Hobby","Mo-Th 11:00-23:00; Fr-Sa 11:00-24:00; Su 11:00-22:00","39.7488083","-86.1400095","osm","OSM node/9561320574"
"Indiana Card Shops","1450 Main St","Indianapolis","IN","US","","(765)495-7993","","","","https://dpmsportcards.com/indiana-card-shops/","","","","","TCG","","","","ddg_targeted",""
"Posts","8244 Center Run Dr","Indianapolis","IN","US","","317-577-0900","","https://www.facebook.com/gametimeindy","","http://www.gametimeindy.com/","","","","","Cards","","","","ddg_pass2",""
"INDY CARD EXCHANGE","7035 E. 96TH STREET, SUITE P","INDIANAPOLIS","IN","US","46250","(317) 254-8681","","https://www.facebook.com/IndyCardExchange","https://www.instagram.com/ballcardxchange","https://indycardexchange.com/","","","","","TCG","","","","directory_list",""
"AA CARDS & COLLECTIBLES","2911 S WASHINGTON ST","KOKOMO","IN","US","46902","(765) 459-7993","lodash@4.17.21; in-view@0.6.1","https://www.facebook.com/Loc8NearMe","","https://www.loc8nearme.com/indiana/kokomo/aa-cards-collectibles/7790555/","","","","","TCG,Collectibles","","","","directory_list",""
"Goblin Collectibles","603 East Lincolnway","La Porte","IN","US","46350","+1-219-344-5288","goblincards2020@gmail.com","https://www.facebook.com/groups","https://www.instagram.com/goblincollectibles","https://goblincollectibles.com/","","","","","Collectibles","","41.618772","-86.7079087","osm","OSM way/1201511127"
"Anubis Games and Hobby","120 Curran Ln","Lafayette","IN","US","","3374843141","","https://www.facebook.com/AnubisGameHobby","https://www.instagram.com/stories","https://anubisgamehobby.com/","","","","","Games,Collectibles","","","","ddg_pass2",""
"Hobby, Toy, andGameShops|Madison,WI- Manta.com","89 East Towne Boulevard","Madison","IN","US","","(608) 721-6015","","","","https://www.manta.com/mb_54_B63B1_NTG/hobby_toy_and_game_shops/madison_wi","","","","","Games,Collectibles","","","","ddg_pass2",""
"Dungeon Gaming","2020 South Western Avenue","Marion","IN","US","46953","+1-765-573-4448","","","","https://www.sherwooddungeon.com/","","","","","Games","Mo 09:30-17:00; Tu-We 09:30-20:00; Th-Fr 09:30-22:00; Sa-Su 12:00-20:00","40.5423672","-85.6743504","osm","OSM way/1106592231"
"INDIANA SPORTSCARD GUYS","406 W 4TH ST","MILFORD","IN","US","46542","(574) 535-3232","","http://www.facebook.com/2008","","https://www.indianasportscardguys.com/","","","","","Sports,TCG","","","","directory_list",""
"BEST CARD SHOP","2030 STAFFORD ROAD","PLAINFIELD","IN","US","46168","(317) 203-5578","","https://www.facebook.com/p","https://www.instagram.com/best_card_shop","WWW.BESTCARDSHOPINDY.COM","","","","","TCG","","","","directory_list",""
"Pangaea Gaming LLC","301 West Lincoln Trail Boulevard","Radcliff","IN","US","40160","+1-270-390-4019","support@pangaeagaming.com; hi@mystore.com","https://www.facebook.com/tr","","https://www.pangaeagaming.com/","","","","https://pangaeagaming.tcgplayerpro.com","Games","Mo-Th 11:00-22:00; Fr-Sa 11:00-24:00; Su 11:00-20:00","37.8388327","-85.9428967","osm","OSM way/1041612239"
"BASEBALL CARD EXCHANGE, INC.","709B US HIGHWAY 41","SCHERERVILLE","IN","US","46375","219-319-0197","example@mail.com","https://www.facebook.com/BBCExchange","https://www.instagram.com/bbcexchange","www.bbcexchange.com","","","","","Sports,TCG","","","","directory_list",""
"SPORTS KINGS","10 E MCCLAIN AVE.","SCOTTSBURG","IN","US","47170","(812) 304-4918","chutch4photos@gmail.com","https://www.facebook.com/p","","https://sportskingshobbyreviews.com/","","","","","Sports","","","","directory_list",""
"Prideland Comics & Collectibles","5668 Crawfordsville Road, Suite D","Speedway","IN","US","46224","+1-317-377-4977","ramone_prideland@yahoo.com","https://www.facebook.com/tr","https://instagram.com/prideland_collectibles","https://www.cgccomics.com/comics-dealer-locator/dealer/5704","","","","","Comics","We-Sa 12:00-20:00; Su 12:00-17:00","39.797063","-86.2603311","osm","OSM node/13709343431"
"NICODEMUS CARDS & GAMES","118 W MARKET ST","WARSAW","IN","US","46580","(574) 549-9945","","","","WWW.NICODEMUSENTERPRISES.COM","","","https://www.ebay.com/str/nicodemusenterprises","https://nicodemus.tcgplayerpro.com","TCG,Games","","","","directory_list",""
"Mission: Board Games","7751 Northwest Prairie View Road","Kansas City","KS","US","64151","+1-816-214-8554","gamemaster@missionboardgames.com; missionboardgames@gmail.com","http://www.facebook.com/2008","http://instagram.com/missionboardgames","https://www.missionboardgames.com/","","","","https://missionboardgames.tcgplayerpro.com","Games","Su 10:00-18:00; Mo-Fr 11:00-20:00; Sa 10:00-20:00","39.235753","-94.6583249","osm","OSM node/11794431514"
"Chops Comics","1410 Kasold Drive, Suite 8","Lawrence","KS","US","66049","+1-785-766-3656","info@chopscomics.com","","","https://www.chopscomics.com/","","","","","Comics","Tu, Th 11:00-18:00; We 11:00-20:00; Fr-Sa 11:00-17:00; Su 12:00-17:00","38.9588839","-95.2781318","osm","OSM node/9758116133"
"The Dragon's Hoard","1045 Pennsylvania Street","Lawrence","KS","US","66044","+1-785-766-9608","info@dragonshoard.net; thedragonshoardlllc@gmail.com","https://www.facebook.com/TheDragonsHoardLLC","","https://www.dragonshoard.net","","","","","Games","Mo-Fr 11:00-21:00; Sa 10:00-23:00; Su 12:00-21:00","38.9639652","-95.2293764","osm","OSM way/219195855"
"Warhammer","3140 Iowa Street, Suite 109","Lawrence","KS","US","66046","+1-785-830-8303","","","","https://www.games-workshop.com/en-US/Warhammer-Lawrence","","","","","Hobby","Tu-Th 11:00-18:00; Fr-Sa 11:00-19:00; 15:00-15:30 closed","38.9257397","-95.2591858","osm","OSM node/11132928710"
"THE ART OF SPORTS","5029 WEST 117TH ST","LEAWOOD","KS","US","66211","(913) 499-6910","","","","https://www.tripadvisor.in/Attraction_Review-g38839-d28188710-Reviews-The_Art_Of_Sports-Leawood_Kansas.html","","","","","Sports","","","","directory_list",""
"COLLECTOR'S CACHE","13354 COLLEGE BLVD","LENEXA","KS","US","66210","(913) 338-2273","teamcache1@gmail.com","https://www.facebook.com/collectorscache","","www.collectorscache.com","","","","","Cards","","","","directory_list",""
"Pip's Dice & Games","118 South Main Street","McPherson","KS","US","","+1-620-747-2400","","https://www.facebook.com/login","","https://www.facebook.com/pips.dice/","","","","","Games","We-Sa 15:00-22:00","38.3685539","-97.6672127","osm","OSM way/263174681"
"Used MerchandiseStores|Olathe,KS- Manta.com","2049 East Santa Fe Street","Olathe","KS","US","","(913) 710-4181","","","","https://www.manta.com/mb_54_B63A4_6VZ/used_merchandise_stores/olathe_ks","","","","","Cards","","","","ddg_targeted",""
"UNOPENEDPACKMAN SPORTSCARDS","12755 S Mur Len Rd STE B7","OLATHE","KS","US","66062","(913) 225-0232","unopenedpackman@gmail.com","https://www.facebook.com/Unopenedpackman","","https://www.facebook.com/Unopenedpackman","","","","","Sports,TCG","","","","directory_list",""
"B Bop Comics South","8709 Metcalf Avenue","Overland Park","KS","US","66212","+1-913-383-1777","","","","https://catalogooxford.es/b-bop-comics-south/","","","","","Comics","Su-Tu 12:00-18:00; We-Fr 11:00-19:00; Sa 11:00-18:00","38.970984","-94.6667145","osm","OSM way/1284686378"
"Fred's Train Shop","8909 Santa Fe Drive","Overland Park","KS","US","66212","+1-913-383-3500","info@fredstrainshop.com","","","https://www.fredstrainshop.com/","","","","","Hobby","Tu-Fr 10:00-18:00; Sa 09:00-17:00","38.9717243","-94.6884854","osm","OSM way/1038856922"
"TableTop Game & Hobby","9156 Metcalf Avenue","Overland Park","KS","US","66212","+1-913-962-4263","customerservice@tabletopgameandhobby.com","https://www.facebook.com/TableTopGameandHobby","https://www.instagram.com/tabletopgameandhobby","https://tabletopgameandhobby.com/","","","","","Hobby","Mo-Sa 10:00-21:00; Su 11:00-18:00","38.9622755","-94.6700379","osm","OSM node/9289245758"
"THE BASEBALL CARD STORE LLC","9637 W 87TH ST","OVERLAND PARK","KS","US","66212","(913) 962-1924","bbcardstore@hotmail.com","https://www.facebook.com/people","","https://www.facebook.com/people/The-Baseball-Card-Store/100042986097112/","","","","","Sports,TCG","","","","directory_list",""
"Comic Market","1507 Southwest 21st Street","Topeka","KS","US","66604","+1 785 235-6035","","http://facebook.com/kcfancon","http://instagram.com/kcfancon","https://topekarama.com/","","","","","Comics","","39.0283609","-95.6957782","osm","OSM node/2088375579"
"Huscarl Hobbies and Games","1930 Southwest Westport Drive","Topeka","KS","US","66604","+1-785-215-6545","feedback@cyclevio.com","https://www.facebook.com/BOSGACOR","https://www.instagram.com/BOSGACOR","http://www.huscarlhobbiesandgames.com/","","","","","Games","Mo-Th 12:00-21:00; Fr 12:00-22:00; Sa 10:00-22:00; Su 12:00-18:00","39.031634","-95.7562916","osm","OSM node/8530517202"
