card_number,player,team,category,insert_name,is_rookie
FSA-CB,Chase Brown,Cincinnati Bengals,Auto,Future Stars Autographs,false
FSA-CD,Cooper Dejean,Philadelphia Eagles,Auto,Future Stars Autographs,false
FSA-CS,CJ Stroud,Houston Texans,Auto,Future Stars Autographs,false
FSA-CW,Caleb Williams,Chicago Bears,Auto,Future Stars Autographs,false
FSA-DA,De'Von Achane,Miami Dolphins,Auto,Future Stars Autographs,false
FSA-DM,Drake Maye,New England Patriots,Auto,Future Stars Autographs,false
FSA-JD,Jayden Daniels,Washington Commanders,Auto,Future Stars Autographs,false
FSA-JG,Jahmyr Gibbs,Detroit Lions,Auto,Future Stars Autographs,false
FSA-JMC,Jalen McMillan,Tampa Bay Buccaneers,Auto,Future Stars Autographs,false
FSA-JV,Jared Verse,Los Angeles Rams,Auto,Future Stars Autographs,false
FSA-JW,Jaylen Wright,Miami Dolphins,Auto,Future Stars Autographs,false
FSA-KC,Keon Coleman,Buffalo Bills,Auto,Future Stars Autographs,false
FSA-KH,Kyle Hamilton,Baltimore Ravens,Auto,Future Stars Autographs,false
FSA-LM,Ladd McConkey,Los Angeles Chargers,Auto,Future Stars Autographs,false
FSA-MH,Marvin Harrison Jr.,Arizona Cardinals,Auto,Future Stars Autographs,false
FSA-MN,Malik Nabers,New York Giants,Auto,Future Stars Autographs,false
FSA-PN,Puka Nacua,Los Angeles Rams,Auto,Future Stars Autographs,false
FSA-PS,Pat Surtain II,Denver Broncos,Auto,Future Stars Autographs,false
FSA-RP,Ricky Pearsall,San Francisco 49ers,Auto,Future Stars Autographs,false
FSA-TB,Trey Benson,Arizona Cardinals,Auto,Future Stars Autographs,false
FSA-TJ,Theo Johnson,New York Giants,Auto,Future Stars Autographs,false
FSA-XL,Xavier Legette,Carolina Panthers,Auto,Future Stars Autographs,false
FSA-XW,Xavier Worthy,Kansas City Chiefs,Auto,Future Stars Autographs,false
CG-AJ,Ashton Jeanty,Las Vegas Raiders,Auto,Chromographs,true
CG-BB,Brock Bowers,Las Vegas Raiders,Auto,Chromographs,false
CG-BN,Bo Nix,Denver Broncos,Auto,Chromographs,false
CG-CL,Colston Loveland,Chicago Bears,Auto,Chromographs,true
CG-CS,C.J. Stroud,Houston Texans,Auto,Chromographs,false
CG-CW,Caleb Williams,Chicago Bears,Auto,Chromographs,false
CG-CWA,Cam Ward,Tennessee Titans,Auto,Chromographs,true
CG-DM,Drake Maye,New England Patriots,Auto,Chromographs,false
CG-DP,Dak Prescott,Dallas Cowboys,Auto,Chromographs,false
CG-JA,Josh Allen,Buffalo Bills,Auto,Chromographs,false
CG-JCO,James Cook,Buffalo Bills,Auto,Chromographs,false
CG-JD,Jayden Daniels,Washington Commanders,Auto,Chromographs,false
CG-JDA,Jaxson Dart,New York Giants,Auto,Chromographs,true
CG-JJ,Justin Jefferson,Minnesota Vikings,Auto,Chromographs,false
CG-JSN,Jaxon Smith-Njigba,Seattle Seahawks,Auto,Chromographs,false
CG-JWA,Jaylen Waddle,Miami Dolphins,Auto,Chromographs,false
CG-KJ,Kaleb Johnson,Pittsburgh Steelers,Auto,Chromographs,true
CG-MN,Malik Nabers,New York Giants,Auto,Chromographs,false
CG-ME,Mike Evans,Tampa Bay Buccaneers,Auto,Chromographs,false
CG-MGA,Myles Garrett,Cleveland Browns,Auto,Chromographs,false
CG-MGO,Matthew Golden,Green Bay Packers,Auto,Chromographs,true
CG-PN,Puka Nacua,Los Angeles Rams,Auto,Chromographs,false
CG-RJH,RJ Harvey,Denver Broncos,Auto,Chromographs,true
CG-TJW,T.J. Watt,Pittsburgh Steelers,Auto,Chromographs,false
CG-TWA,Tyler Warren,Indianapolis Colts,Auto,Chromographs,true
CLA-AG,A.J. Green,Cincinnati Bengals,Auto,Chrome Legends Autographs,false
CLA-AP,Adrian Peterson,Minnesota Vikings,Auto,Chrome Legends Autographs,false
CLA-BU,Brian Urlacher,Chicago Bears,Auto,Chrome Legends Autographs,false
CLA-BM,Brandon Marshall,Chicago Bears,Auto,Chrome Legends Autographs,false
CLA-CC,Cris Carter,Minnesota Vikings,Auto,Chrome Legends Autographs,false
CLA-CJ,Chris Johnson,Tennessee Titans,Auto,Chrome Legends Autographs,false
CLA-DB,Drew Brees,New Orleans Saints,Auto,Chrome Legends Autographs,false
CLA-DF,Dan Fouts,San Diego Chargers,Auto,Chrome Legends Autographs,false
CLA-DM,Dan Marino,Miami Dolphins,Auto,Chrome Legends Autographs,false
CLA-ED,Eric Decker,New York Jets,Auto,Chrome Legends Autographs,false
CLA-EJ,Edgerrin James,Indianapolis Colts,Auto,Chrome Legends Autographs,false
CLA-ER,Ed Reed,Baltimore Ravens,Auto,Chrome Legends Autographs,false
CLA-FT,Fred Taylor,Jacksonville Jaguars,Auto,Chrome Legends Autographs,false
CLA-GB,Gilbert Brown,Green Bay Packers,Auto,Chrome Legends Autographs,false
CLA-HD,Hugh Douglas,Philadelphia Eagles,Auto,Chrome Legends Autographs,false
CLA-JC,Josh Cribbs,Cleveland Browns,Auto,Chrome Legends Autographs,false
CLA-JK,Jim Kelly,Buffalo Bills,Auto,Chrome Legends Autographs,false
CLA-JL,Jamal Lewis,Baltimore Ravens,Auto,Chrome Legends Autographs,false
CLA-JN,Jordy Nelson,Green Bay Packers,Auto,Chrome Legends Autographs,false
CLA-JP,Julius Peppers,Carolina Panthers,Auto,Chrome Legends Autographs,false
CLA-JWI,Jason Witten,Dallas Cowboys,Auto,Chrome Legends Autographs,false
CLA-MF,Marshall Faulk,St. Louis Rams,Auto,Chrome Legends Autographs,false
CLA-MS,Marcus Stroud,Jacksonville Jaguars,Auto,Chrome Legends Autographs,false
CLA-NS,Ndamukong Suh,Detroit Lions,Auto,Chrome Legends Autographs,false
CLA-PP,Patrick Peterson,Arizona Cardinals,Auto,Chrome Legends Autographs,false
CLA-PPR,Peerless Price,Buffalo Bills,Auto,Chrome Legends Autographs,false
CLA-TB,Tom Brady,Tampa Bay Buccaneers,Auto,Chrome Legends Autographs,false
CLA-TBR,Tim Brown,Oakland Raiders,Auto,Chrome Legends Autographs,false
CLA-TD,Terrell Davis,Denver Broncos,Auto,Chrome Legends Autographs,false
CLA-TR,Tony Romo,Dallas Cowboys,Auto,Chrome Legends Autographs,false
CLA-VD,Vernon Davis,San Francisco 49ers,Auto,Chrome Legends Autographs,false
CLA-VW,Vince Wilfork,New England Patriots,Auto,Chrome Legends Autographs,false
HOCA-AG,Antonio Gates,San Diego Chargers,Auto,Hall of Chrome Autographs,false
HOCA-AJ,Andre Johnson,Houston Texans,Auto,Hall of Chrome Autographs,false
HOCA-BC,Bill Cowher,Pittsburgh Steelers,Auto,Hall of Chrome Autographs,false
HOCA-BF,Brett Favre,Green Bay Packers,Auto,Hall of Chrome Autographs,false
HOCA-BS,Barry Sanders,Detroit Lions,Auto,Hall of Chrome Autographs,false
HOCA-BY,Bryant Young,San Francisco 49ers,Auto,Hall of Chrome Autographs,false
HOCA-CW,Charles Woodson,Oakland Raiders,Auto,Hall of Chrome Autographs,false
HOCA-DH,Devin Hester,Chicago Bears,Auto,Hall of Chrome Autographs,false
HOCA-DP,Drew Pearson,Dallas Cowboys,Auto,Hall of Chrome Autographs,false
HOCA-DR,Darrelle Revis,New York Jets,Auto,Hall of Chrome Autographs,false
HOCA-DW,DeMarcus Ware,Dallas Cowboys,Auto,Hall of Chrome Autographs,false
HOCA-EA,Eric Allen,Philadelphia Eagles,Auto,Hall of Chrome Autographs,false
HOCA-IB,Isaac Bruce,St. Louis Rams,Auto,Hall of Chrome Autographs,false
HOCA-JA,Jared Allen,Minnesota Vikings,Auto,Hall of Chrome Autographs,false
HOCA-JE,John Elway,Denver Broncos,Auto,Hall of Chrome Autographs,false
HOCA-JK,Joe Klecko,New York Jets,Auto,Hall of Chrome Autographs,false
HOCA-JT,Joe Thomas,Cleveland Browns,Auto,Hall of Chrome Autographs,false
HOCA-LB,LeRoy Butler,Green Bay Packers,Auto,Hall of Chrome Autographs,false
HOCA-MS,Michael Strahan,New York Giants,Auto,Hall of Chrome Autographs,false
HOCA-PM,Peyton Manning,Indianapolis Colts,Auto,Hall of Chrome Autographs,false
HOCA-RB,Ronde Barber,Tampa Bay Buccaneers,Auto,Hall of Chrome Autographs,false
HOCA-RL,Ray Lewis,Baltimore Ravens,Auto,Hall of Chrome Autographs,false
HOCA-RM,Randy Moss,Minnesota Vikings,Auto,Hall of Chrome Autographs,false
HOCA-RS,Richard Seymour,New England Patriots,Auto,Hall of Chrome Autographs,false
HOCA-SS,Sterling Sharpe,Green Bay Packers,Auto,Hall of Chrome Autographs,false
HOCA-TA,Troy Aikman,Dallas Cowboys,Auto,Hall of Chrome Autographs,false
HOCA-TO,Terrell Owens,Philadelphia Eagles,Auto,Hall of Chrome Autographs,false
HOCA-TP,Troy Polamalu,Pittsburgh Steelers,Auto,Hall of Chrome Autographs,false
HOCA-ZT,Zach Thomas,Miami Dolphins,Auto,Hall of Chrome Autographs,false
RRA-ABO,Andres Borregales,New England Patriots,Auto,Rookie Autograph Variation,true
RRA-ACO,Alfred Collins,San Francisco 49ers,Auto,Rookie Autograph Variation,true
RRA-AG,Ashton Gillotte,Kansas City Chiefs,Auto,Rookie Autograph Variation,true
RRA-AM,Andrew Mukuba,Philadelphia Eagles,Auto,Rookie Autograph Variation,true
RRA-APR,Antwaun Powell-Ryland,Philadelphia Eagles,Auto,Rookie Autograph Variation,true
RRA-BS,Bradyn Swinson,New England Patriots,Auto,Rookie Autograph Variation,true
RRA-CB,Cobee Bryant,Atlanta Falcons,Auto,Rookie Autograph Variation,true
RRA-CDI,Chimere Dike,Tennessee Titans,Auto,Rookie Autograph Variation,true
RRA-CPJ,Chris PAUL JR.,Los Angeles Rams,Auto,Rookie Autograph Variation,true
RRA-CSC,Carson Schwesinger,Cleveland Browns,Auto,Rookie Autograph Variation,true
RRA-DE,Donovan Ezeiruaku,Dallas Cowboys,Auto,Rookie Autograph Variation,true
RRA-DTJ,Dont’e Thornton Jr.,Las Vegas Raiders,Auto,Rookie Autograph Variation,true
RRA-GME,Graham Mertz,Houston Texans,Auto,Rookie Autograph Variation,true
RRA-JBAS,Jeffrey Bassa,Kansas City Chiefs,Auto,Rookie Autograph Variation,true
RRA-JBR,Jake Briningstool,Kansas City Chiefs,Auto,Rookie Autograph Variation,true
RRA-JCA,Jamaree Caldwell,Los Angeles Chargers,Auto,Rookie Autograph Variation,true
RRA-JCJ,Josh Conerly Jr.,Washington Commanders,Auto,Rookie Autograph Variation,true
RRA-JL,Jaylin Lane,Washington Commanders,Auto,Rookie Autograph Variation,true
RRA-JMJ,Jason Marshall Jr.,Miami Dolphins,Auto,Rookie Autograph Variation,true
RRA-JST,Josaiah Stewart,Los Angeles Rams,Auto,Rookie Autograph Variation,true
RRA-KK,Kyle Kennard,Los Angeles Chargers,Auto,Rookie Autograph Variation,true
RRA-KMCC,Kyle McCord,Philadelphia Eagles,Auto,Rookie Autograph Variation,true
RRA-LL,Luke Lachey,Houston Texans,Auto,Rookie Autograph Variation,true
RRA-LRA,Lathan Ransom,Carolina Panthers,Auto,Rookie Autograph Variation,true
RRA-MH,Maxwell Hairston,Buffalo Bills,Auto,Rookie Autograph Variation,true
RRA-MM,Malachi Moore,New York Jets,Auto,Rookie Autograph Variation,true
RRA-NMA,Nick Martin,San Francisco 49ers,Auto,Rookie Autograph Variation,true
RRA-OGII,Oronde Gadsden,Los Angeles Chargers,Auto,Rookie Autograph Variation,true
RRA-ONL,Omarr Norman-Lott,Kansas City Chiefs,Auto,Rookie Autograph Variation,true
RRA-RRS,Raheim “Rocket” Sanders,Cleveland Browns,Auto,Rookie Autograph Variation,true
RRA-TB,Tahj Brooks,Cincinnati Bengals,Auto,Rookie Autograph Variation,true
RRA-TE,Trevor Etienne,Carolina Panthers,Auto,Rookie Autograph Variation,true
RRA-TJS,T.J. Sanders,Buffalo Bills,Auto,Rookie Autograph Variation,true
RRA-TOH,Tory Horton,Seattle Seahawks,Auto,Rookie Autograph Variation,true
RRA-TYR,Ty Robinson,Philadelphia Eagles,Auto,Rookie Autograph Variation,true
RRA-WJ,Will Johnson,Arizona Cardinals,Auto,Rookie Autograph Variation,true
RRA-WN,Walter Nolen,Arizona Cardinals,Auto,Rookie Autograph Variation,true
RRA-XRE,Xavier Restrepo,Tennessee Titans,Auto,Rookie Autograph Variation,true
TA-AJ,Ashton Jeanty,Las Vegas Raiders,Auto,Tecmo Autographs,true
TA-BB,Brian Bosworth,Seattle Seahawks,Auto,Tecmo Autographs,false
TA-BJ,Bo Jackson,Los Angeles Raiders,Auto,Tecmo Autographs,false
TA-CW,Cam Ward,Tennessee Titans,Auto,Tecmo Autographs,true
TA-DM,Dan Marino,Miami Dolphins,Auto,Tecmo Autographs,false
TA-JA,Josh Allen,Buffalo Bills,Auto,Tecmo Autographs,false
TA-JD,Jayden Daniels,Washington Commanders,Auto,Tecmo Autographs,false
TA-JDA,Jaxson Dart,New York Giants,Auto,Tecmo Autographs,true
TA-JE,John Elway,Denver Broncos,Auto,Tecmo Autographs,false
TA-JH,Jalen Hurts,Philadelphia Eagles,Auto,Tecmo Autographs,false
TA-JM,Joe Montana,San Francisco 49ers,Auto,Tecmo Autographs,false
TA-MA,Marcus Allen,Los Angeles Raiders,Auto,Tecmo Autographs,false
TA-MG,Matthew Golden,Green Bay Packers,Auto,Tecmo Autographs,true
TA-PS,Phil Simms,New York Giants,Auto,Tecmo Autographs,false
TA-RW,Randy White,Dallas Cowboys,Auto,Tecmo Autographs,false
TA-SB,Saquon Barkley,Philadelphia Eagles,Auto,Tecmo Autographs,false
TA-TB,Tim Brown,Los Angeles Raiders,Auto,Tecmo Autographs,false
TA-TD,Tony Dorsett,Denver Broncos,Auto,Tecmo Autographs,false
TA-TH,Travis Hunter,Jacksonville Jaguars,Auto,Tecmo Autographs,true
RR-AC,Abdul Carter,New York Giants,Relic,Topps Chrome Rookie Relics,true
RR-AJ,Ashton Jeanty,Las Vegas Raiders,Relic,Topps Chrome Rookie Relics,true
RR-CL,Colston Loveland,Chicago Bears,Relic,Topps Chrome Rookie Relics,true
RR-CS,Cam Skattebo,New York Giants,Relic,Topps Chrome Rookie Relics,true
RR-CW,Cam Ward,Tennessee Titans,Relic,Topps Chrome Rookie Relics,true
RR-DG,Dillon Gabriel,Cleveland Browns,Relic,Topps Chrome Rookie Relics,true
RR-EAY,Elic Ayomanor,Tennessee Titans,Relic,Topps Chrome Rookie Relics,true
RR-EE,Emeka Egbuka,Tampa Bay Buccaneers,Relic,Topps Chrome Rookie Relics,true
RR-ERR,Elijah Arroyo,Seattle Seahawks,Relic,Topps Chrome Rookie Relics,true
RR-JB,Jack Bech,Las Vegas Raiders,Relic,Topps Chrome Rookie Relics,true
RR-JBL,Jaydon Blue,Dallas Cowboys,Relic,Topps Chrome Rookie Relics,true
RR-JD,Jaxson Dart,New York Giants,Relic,Topps Chrome Rookie Relics,true
RR-JH,Jayden Higgins,Houston Texans,Relic,Topps Chrome Rookie Relics,true
RR-JL,Jaylin Lane,Washington Commanders,Relic,Topps Chrome Rookie Relics,true
RR-JN,Jaylin Noel,Houston Texans,Relic,Topps Chrome Rookie Relics,true
RR-JR,Jalen Royals,Kansas City Chiefs,Relic,Topps Chrome Rookie Relics,true
RR-KJ,Kaleb Johnson,Pittsburgh Steelers,Relic,Topps Chrome Rookie Relics,true
RR-KM,Kyle McCord,Philadelphia Eagles,Relic,Topps Chrome Rookie Relics,true
RR-KWI,Kyle Williams,New England Patriots,Relic,Topps Chrome Rookie Relics,true
RR-LB,Luther Burden III,Chicago Bears,Relic,Topps Chrome Rookie Relics,true
RR-MG,Matthew Golden,Green Bay Packers,Relic,Topps Chrome Rookie Relics,true
RR-MT,Mason Taylor,New York Jets,Relic,Topps Chrome Rookie Relics,true
RR-MW,Mykel Williams,San Francisco 49ers,Relic,Topps Chrome Rookie Relics,true
RR-OH,Omarion Hampton,Los Angeles Chargers,Relic,Topps Chrome Rookie Relics,true
RR-PB,Pat Bryant,Denver Broncos,Relic,Topps Chrome Rookie Relics,true
RR-QJ,Quinshon Judkins,Cleveland Browns,Relic,Topps Chrome Rookie Relics,true
RR-RH,RJ Harvey,Denver Broncos,Relic,Topps Chrome Rookie Relics,true
RR-RL,Riley Leonard,Indianapolis Colts,Relic,Topps Chrome Rookie Relics,true
RR-SW,Savion Williams,Green Bay Packers,Relic,Topps Chrome Rookie Relics,true
RR-TET,Trevor Etienne,Carolina Panthers,Relic,Topps Chrome Rookie Relics,true
RR-TF,Tai Felton,Minnesota Vikings,Relic,Topps Chrome Rookie Relics,true
RR-TFE,Terrance Ferguson,Los Angeles Rams,Relic,Topps Chrome Rookie Relics,true
RR-TH,TreVeyon Henderson,New England Patriots,Relic,Topps Chrome Rookie Relics,true
RR-THA,Tre Harris III,Los Angeles Chargers,Relic,Topps Chrome Rookie Relics,true
RR-TJ,Tez Johnson,Tampa Bay Buccaneers,Relic,Topps Chrome Rookie Relics,true
RR-TS,Tyler Shough,New Orleans Saints,Relic,Topps Chrome Rookie Relics,true
RR-TW,Tyler Warren,Indianapolis Colts,Relic,Topps Chrome Rookie Relics,true
RR-WH,Will Howard,Pittsburgh Steelers,Relic,Topps Chrome Rookie Relics,true
FYF-AC,Abdul Carter,New York Giants,Relic,First Year Fabric,true
FYF-AJ,Ashton Jeanty,Las Vegas Raiders,Relic,First Year Fabric,true
FYF-CL,Colston Loveland,Chicago Bears,Relic,First Year Fabric,true
FYF-CS,Cam Skattebo,New York Giants,Relic,First Year Fabric,true
FYF-CW,Cam Ward,Tennessee Titans,Relic,First Year Fabric,true
FYF-DG,Dillon Gabriel,Cleveland Browns,Relic,First Year Fabric,true
FYF-EE,Emeka Egbuka,Tampa Bay Buccaneers,Relic,First Year Fabric,true
FYF-JD,Jaxson Dart,New York Giants,Relic,First Year Fabric,true
FYF-JR,Jalen Royals,Kansas City Chiefs,Relic,First Year Fabric,true
FYF-KJ,Kaleb Johnson,Pittsburgh Steelers,Relic,First Year Fabric,true
FYF-LB,Luther Burden III,Chicago Bears,Relic,First Year Fabric,true
FYF-MG,Matthew Golden,Green Bay Packers,Relic,First Year Fabric,true
FYF-OH,Omarion Hampton,Los Angeles Chargers,Relic,First Year Fabric,true
FYF-RH,RJ Harvey,Denver Broncos,Relic,First Year Fabric,true
FYF-TH,Tre Harris III,Los Angeles Chargers,Relic,First Year Fabric,true
FYF-THE,Treveyon Henderson,New England Patriots,Relic,First Year Fabric,true
FYF-TS,Tyler Shough,New Orleans Saints,Relic,First Year Fabric,true
FYF-TW,Tyler Warren,Indianapolis Colts,Relic,First Year Fabric,true
FYF-WH,Will Howard,Pittsburgh Steelers,Relic,First Year Fabric,true
HGS-JA,Josh Allen,Buffalo Bills,Relic,NFL Honors Gold Shield Relics,false
HGS-JD,Jayden Daniels,Washington Commanders,Relic,NFL Honors Gold Shield Relics,false
HGS-JV,Jared Verse,Los Angeles Rams,Relic,NFL Honors Gold Shield Relics,false
HGS-PSII,Pat Surtain II,Denver Broncos,Relic,NFL Honors Gold Shield Relics,false
HGS-SB,Saquon Barkley,Philadelphia Eagles,Relic,NFL Honors Gold Shield Relics,false
FA-1,Drake Maye,New England Patriots,Relic,Fanatics Authentics Redemption,false
FA-2,Ricky Williams,New Orleans Saints,Relic,Fanatics Authentics Redemption,false
FA-3,Jaxson Dart,New York Giants,Relic,Fanatics Authentics Redemption,true
FA-4,Justin Jefferson,Minnesota Vikings,Relic,Fanatics Authentics Redemption,false
FA-5,Dan Marino,Miami Dolphins,Relic,Fanatics Authentics Redemption,false
FA-6,Justin Herbert,Los Angeles Chargers,Relic,Fanatics Authentics Redemption,false
FA-7,Davante Adams,Los Angeles Rams,Relic,Fanatics Authentics Redemption,false
FA-8,Garrett Wilson,New York Jets,Relic,Fanatics Authentics Redemption,false
FA-9,Jalen Hurts,Philadelphia Eagles,Relic,Fanatics Authentics Redemption,false
FA-10,Calvin Ridley,Tennessee Titans,Relic,Fanatics Authentics Redemption,false
FA-11,Jayden Daniels,Washington Commanders,Relic,Fanatics Authentics Redemption,false
FA-12,Emeka Egbuka,Tampa Bay Buccaneers,Relic,Fanatics Authentics Redemption,true
FA-13,Jaxon Smith-Njigba,Seattle Seahawks,Relic,Fanatics Authentics Redemption,false
FA-14,Ben Roethlisberger,Pittsburgh Steelers,Relic,Fanatics Authentics Redemption,false
FA-15,Brock Purdy,San Francisco 49ers,Relic,Fanatics Authentics Redemption,false
FA-16,Ashton Jeanty,Las Vegas Raiders,Relic,Fanatics Authentics Redemption,true
FA-17,Xavier Worthy,Kansas City Chiefs,Relic,Fanatics Authentics Redemption,false
FA-18,Caleb Williams,Chicago Bears,Relic,Fanatics Authentics Redemption,false
FA-19,Joe Burrow & Ja'Marr Chase,Cincinnati Bengals,Relic,Fanatics Authentics Redemption,false
FA-20,Bryce Young,Carolina Panthers,Relic,Fanatics Authentics Redemption,false
FA-21,Dalton Kincaid,Buffalo Bills,Relic,Fanatics Authentics Redemption,false
FA-22,Michael Penix Jr.,Atlanta Falcons,Relic,Fanatics Authentics Redemption,false
FA-23,Zay Flowers,Baltimore Ravens,Relic,Fanatics Authentics Redemption,false
FA-24,Quinshon Judkins,Cleveland Browns,Relic,Fanatics Authentics Redemption,true
FA-25,CeeDee Lamb,Dallas Cowboys,Relic,Fanatics Authentics Redemption,false
FA-26,Jonathan Taylor,Indianapolis Colts,Relic,Fanatics Authentics Redemption,false
FA-27,Trevor Lawrence,Jacksonville Jaguars,Relic,Fanatics Authentics Redemption,false
FA-28,CJ Stroud,Houston Texans,Relic,Fanatics Authentics Redemption,false
FA-29,Charles Woodson,Green Bay Packers,Relic,Fanatics Authentics Redemption,false
FA-30,Bo Nix,Denver Broncos,Relic,Fanatics Authentics Redemption,false
FA-31,Jahmyr Gibbs,Detroit Lions,Relic,Fanatics Authentics Redemption,false
FA-32,Kyler Murray,Arizona Cardinals,Relic,Fanatics Authentics Redemption,false
RPA-AC,Abdul Carter,New York Giants,Auto Relic,Topps Chrome Rookie Patch Autographs,true
RPA-AJ,Ashton Jeanty,Las Vegas Raiders,Auto Relic,Topps Chrome Rookie Patch Autographs,true
RPA-CL,Colston Loveland,Chicago Bears,Auto Relic,Topps Chrome Rookie Patch Autographs,true
RPA-CS,Cam Skattebo,New York Giants,Auto Relic,Topps Chrome Rookie Patch Autographs,true
RPA-CW,Cam Ward,Tennessee Titans,Auto Relic,Topps Chrome Rookie Patch Autographs,true
RPA-DG,Dillon Gabriel,Cleveland Browns,Auto Relic,Topps Chrome Rookie Patch Autographs,true
RPA-EA,Elic Ayomanor,Tennessee Titans,Auto Relic,Topps Chrome Rookie Patch Autographs,true
RPA-EAR,Elijah Arroyo,Seattle Seahawks,Auto Relic,Topps Chrome Rookie Patch Autographs,true
RPA-EE,Emeka Egbuka,Tampa Bay Buccaneers,Auto Relic,Topps Chrome Rookie Patch Autographs,true
RPA-JB,Jack Bech,Las Vegas Raiders,Auto Relic,Topps Chrome Rookie Patch Autographs,true
RPA-JBL,Jaydon Blue,Dallas Cowboys,Auto Relic,Topps Chrome Rookie Patch Autographs,true
RPA-JD,Jaxson Dart,New York Giants,Auto Relic,Topps Chrome Rookie Patch Autographs,true
RPA-JH,Jayden Higgins,Houston Texans,Auto Relic,Topps Chrome Rookie Patch Autographs,true
RPA-JL,Jaylin Lane,Washington Commanders,Auto Relic,Topps Chrome Rookie Patch Autographs,true
RPA-JN,Jaylin Noel,Houston Texans,Auto Relic,Topps Chrome Rookie Patch Autographs,true
RPA-JR,Jalen Royals,Kansas City Chiefs,Auto Relic,Topps Chrome Rookie Patch Autographs,true
RPA-KJ,Kaleb Johnson,Pittsburgh Steelers,Auto Relic,Topps Chrome Rookie Patch Autographs,true
RPA-KM,Kyle McCord,Philadelphia Eagles,Auto Relic,Topps Chrome Rookie Patch Autographs,true
RPA-KW,Kyle Williams,New England Patriots,Auto Relic,Topps Chrome Rookie Patch Autographs,true
RPA-LB,Luther Burden III,Chicago Bears,Auto Relic,Topps Chrome Rookie Patch Autographs,true
RPA-MG,Matthew Golden,Green Bay Packers,Auto Relic,Topps Chrome Rookie Patch Autographs,true
RPA-MT,Mason Taylor,New York Jets,Auto Relic,Topps Chrome Rookie Patch Autographs,true
RPA-MW,Mykel Williams,San Francisco 49ers,Auto Relic,Topps Chrome Rookie Patch Autographs,true
RPA-OH,Omarion Hampton,Los Angeles Chargers,Auto Relic,Topps Chrome Rookie Patch Autographs,true
RPA-PB,Pat Bryant,Denver Broncos,Auto Relic,Topps Chrome Rookie Patch Autographs,true
RPA-QJ,Quinshon Judkins,Cleveland Browns,Auto Relic,Topps Chrome Rookie Patch Autographs,true
RPA-RH,RJ Harvey,Denver Broncos,Auto Relic,Topps Chrome Rookie Patch Autographs,true
RPA-RL,Riley Leonard,Indianapolis Colts,Auto Relic,Topps Chrome Rookie Patch Autographs,true
RPA-SW,Savion Williams,Green Bay Packers,Auto Relic,Topps Chrome Rookie Patch Autographs,true
RPA-TE,Trevor Etienne,Carolina Panthers,Auto Relic,Topps Chrome Rookie Patch Autographs,true
RPA-TF,Tai Felton,Minnesota Vikings,Auto Relic,Topps Chrome Rookie Patch Autographs,true
RPA-TFE,Terrance Ferguson,Los Angeles Rams,Auto Relic,Topps Chrome Rookie Patch Autographs,true
RPA-TH,TreVeyon Henderson,New England Patriots,Auto Relic,Topps Chrome Rookie Patch Autographs,true
RPA-THIII,Tre Harris III,Los Angeles Chargers,Auto Relic,Topps Chrome Rookie Patch Autographs,true
RPA-TJ,Tez Johnson,Tampa Bay Buccaneers,Auto Relic,Topps Chrome Rookie Patch Autographs,true
RPA-TS,Tyler Shough,New Orleans Saints,Auto Relic,Topps Chrome Rookie Patch Autographs,true
RPA-TW,Tyler Warren,Indianapolis Colts,Auto Relic,Topps Chrome Rookie Patch Autographs,true
RPA-WH,Will Howard,Pittsburgh Steelers,Auto Relic,Topps Chrome Rookie Patch Autographs,true
RPPA-AC,Alfred Collins,San Francisco 49ers,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-AE,Aireontae Ersery,Houston Texans,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-AG,Ashton Gillotte,Kansas City Chiefs,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-AME,Armand Membou,New York Jets,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-AT,Azareye'h Thomas,New York Jets,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-BB,Billy Bowman Jr.,Atlanta Falcons,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-BCA,Barrett Carter,Cincinnati Bengals,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-BM,Benjamin Morrison,Tampa Bay Buccaneers,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-BS,Brashard Smith,Kansas City Chiefs,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-BT,Bhayshul Tuten,Jacksonville Jaguars,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-CB,Cobee Bryant,Atlanta Falcons,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-CD,Chimere Dike,Tennessee Titans,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-CLO,Colston Loveland,Chicago Bears,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-CS,Cam Skattebo,New York Giants,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-CSC,Carson Schwesinger,Cleveland Browns,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-CW,Cam Ward,Tennessee Titans,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-DA,Darius Alexander,New York Giants,Auto Relic,Rookie Premiere Patch Autographs,true
